City_Council_District,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
50.0,2009,1,739,-7.509386733416772
50.0,2009,2,719,-2.706359945872801
50.0,2009,3,709,-1.3908205841446455
50.0,2010,0,720,1.5514809590973202
50.0,2010,1,863,19.86111111111111
50.0,2010,2,794,-7.995365005793744
50.0,2010,3,738,-7.052896725440807
50.0,2011,0,774,4.878048780487805
50.0,2011,1,833,7.622739018087856
50.0,2011,2,749,-10.084033613445378
50.0,2011,3,711,-5.07343124165554
50.0,2012,0,754,6.047819971870605
50.0,2012,1,743,-1.4588859416445623
50.0,2012,2,794,6.864064602960969
50.0,2012,3,667,-15.994962216624685
50.0,2013,0,664,-0.4497751124437781
50.0,2013,1,667,0.4518072289156626
50.0,2013,2,755,13.193403298350825
50.0,2013,3,691,-8.47682119205298
50.0,2014,0,670,-3.039073806078148
50.0,2014,1,705,5.223880597014925
50.0,2014,2,655,-7.092198581560284
50.0,2014,3,603,-7.938931297709924
50.0,2015,0,578,-4.1459369817578775
50.0,2015,1,514,-11.072664359861593
50.0,2015,2,524,1.9455252918287937
50.0,2015,3,490,-6.488549618320611
50.0,2016,0,587,19.79591836734694
50.0,2016,1,626,6.643952299829642
50.0,2016,2,648,3.5143769968051117
50.0,2016,3,585,-9.722222222222223
50.0,2017,0,549,-6.153846153846154
50.0,2017,1,517,-5.828779599271402
50.0,2017,2,536,3.67504835589942
50.0,2017,3,505,-5.7835820895522385
50.0,2018,0,516,2.178217821782178
50.0,2018,1,535,3.6821705426356592
50.0,2018,2,501,-6.355140186915888
50.0,2018,3,479,-4.39121756487026
50.0,2019,0,514,7.306889352818372
50.0,2019,1,507,-1.3618677042801557
50.0,2019,2,465,-8.284023668639055
50.0,2019,3,353,-24.086021505376344
50.0,2020,0,374,5.94900849858357
50.0,2020,1,308,-17.647058823529413
50.0,2020,2,243,-21.1038961038961
50.0,2020,3,329,35.390946502057616
50.0,2021,0,374,13.677811550151976
50.0,2021,1,333,-10.962566844919785
50.0,2021,2,372,11.711711711711711
50.0,2021,3,356,-4.301075268817205
50.0,2022,0,385,8.146067415730338
50.0,2022,1,423,9.87012987012987
50.0,2022,2,403,-4.7281323877068555
50.0,2022,3,387,-3.970223325062035
50.0,2023,0,456,17.829457364341085
50.0,2023,1,459,0.6578947368421052
51.0,2006,0,468,
51.0,2006,1,526,12.393162393162394
51.0,2006,2,521,-0.9505703422053232
51.0,2006,3,503,-3.45489443378119
51.0,2007,0,506,0.5964214711729622
51.0,2007,1,454,-10.276679841897234
51.0,2007,2,476,4.845814977973569
51.0,2007,3,530,11.344537815126051
51.0,2008,0,588,10.943396226415095
51.0,2008,1,669,13.77551020408163
51.0,2008,2,572,-14.499252615844544
51.0,2008,3,680,18.88111888111888
51.0,2009,0,611,-10.147058823529411
51.0,2009,1,621,1.6366612111292964
51.0,2009,2,582,-6.280193236714976
51.0,2009,3,712,22.336769759450174
51.0,2010,0,660,-7.303370786516854
51.0,2010,1,630,-4.545454545454546
51.0,2010,2,693,10.0
51.0,2010,3,629,-9.235209235209235
51.0,2011,0,613,-2.5437201907790143
51.0,2011,1,769,25.44861337683524
51.0,2011,2,626,-18.59557867360208
51.0,2011,3,587,-6.230031948881789
51.0,2012,0,708,20.61328790459966
51.0,2012,1,529,-25.28248587570621
51.0,2012,2,600,13.42155009451796
51.0,2012,3,526,-12.333333333333334
51.0,2013,0,626,19.011406844106464
51.0,2013,1,594,-5.111821086261981
51.0,2013,2,650,9.427609427609427
51.0,2013,3,693,6.615384615384616
51.0,2014,0,660,-4.761904761904762
51.0,2014,1,733,11.06060606060606
51.0,2014,2,651,-11.186903137789903
51.0,2014,3,575,-11.674347158218126
51.0,2015,0,572,-0.5217391304347827
51.0,2015,1,599,4.72027972027972
51.0,2015,2,584,-2.5041736227045077
51.0,2015,3,579,-0.8561643835616438
51.0,2016,0,554,-4.317789291882556
51.0,2016,1,635,14.620938628158845
51.0,2016,2,605,-4.724409448818897
51.0,2016,3,556,-8.099173553719009
51.0,2017,0,580,4.316546762589928
51.0,2017,1,617,6.379310344827586
51.0,2017,2,602,-2.4311183144246353
51.0,2017,3,500,-16.943521594684384
51.0,2018,0,485,-3.0
51.0,2018,1,473,-2.4742268041237114
51.0,2018,2,423,-10.570824524312897
51.0,2018,3,470,11.11111111111111
51.0,2019,0,428,-8.936170212765958
51.0,2019,1,436,1.8691588785046727
51.0,2019,2,386,-11.46788990825688
51.0,2019,3,318,-17.616580310880828
51.0,2020,0,302,-5.031446540880504
51.0,2020,1,232,-23.178807947019866
51.0,2020,2,228,-1.7241379310344827
51.0,2020,3,279,22.36842105263158
51.0,2021,0,324,16.129032258064516
51.0,2021,1,271,-16.358024691358025
51.0,2021,2,254,-6.273062730627306
51.0,2021,3,264,3.937007874015748
51.0,2022,0,296,12.121212121212121
51.0,2022,1,354,19.594594594594593
51.0,2022,2,282,-20.33898305084746
51.0,2022,3,410,45.39007092198582
51.0,2023,0,398,-2.9268292682926833
51.0,2023,1,368,-7.537688442211055
