Zipcode,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
11105.0,2015,3,133,-5.0
11105.0,2016,0,132,-0.7518796992481203
11105.0,2016,1,123,-6.8181818181818175
11105.0,2016,2,123,0.0
11105.0,2016,3,141,14.634146341463413
11105.0,2017,0,121,-14.184397163120568
11105.0,2017,1,131,8.264462809917356
11105.0,2017,2,101,-22.900763358778626
11105.0,2017,3,103,1.9801980198019802
11105.0,2018,0,100,-2.912621359223301
11105.0,2018,1,117,17.0
11105.0,2018,2,91,-22.22222222222222
11105.0,2018,3,86,-5.4945054945054945
11105.0,2019,0,87,1.1627906976744187
11105.0,2019,1,100,14.942528735632186
11105.0,2019,2,70,-30.0
11105.0,2019,3,54,-22.857142857142858
11105.0,2020,0,61,12.962962962962962
11105.0,2020,1,45,-26.229508196721312
11105.0,2020,2,29,-35.55555555555556
11105.0,2020,3,50,72.41379310344827
11105.0,2021,0,52,4.0
11105.0,2021,1,53,1.9230769230769231
11105.0,2021,2,63,18.867924528301888
11105.0,2021,3,53,-15.873015873015872
11105.0,2022,0,52,-1.8867924528301887
11105.0,2022,1,70,34.61538461538461
11105.0,2022,2,40,-42.857142857142854
11105.0,2022,3,61,52.5
11105.0,2023,0,65,6.557377049180328
11105.0,2023,1,54,-16.923076923076923
11106.0,2006,0,342,
11106.0,2006,1,380,11.11111111111111
11106.0,2006,2,254,-33.1578947368421
11106.0,2006,3,292,14.960629921259844
11106.0,2007,0,344,17.80821917808219
11106.0,2007,1,350,1.744186046511628
11106.0,2007,2,392,12.0
11106.0,2007,3,405,3.316326530612245
11106.0,2008,0,368,-9.135802469135802
11106.0,2008,1,331,-10.054347826086957
11106.0,2008,2,268,-19.033232628398792
11106.0,2008,3,226,-15.671641791044777
11106.0,2009,0,348,53.98230088495575
11106.0,2009,1,317,-8.908045977011495
11106.0,2009,2,293,-7.570977917981073
11106.0,2009,3,207,-29.351535836177472
11106.0,2010,0,229,10.628019323671497
11106.0,2010,1,254,10.91703056768559
11106.0,2010,2,205,-19.291338582677163
11106.0,2010,3,275,34.146341463414636
11106.0,2011,0,244,-11.272727272727273
11106.0,2011,1,283,15.983606557377051
11106.0,2011,2,216,-23.674911660777383
11106.0,2011,3,238,10.185185185185185
11106.0,2012,0,287,20.588235294117645
11106.0,2012,1,203,-29.268292682926827
11106.0,2012,2,161,-20.689655172413794
11106.0,2012,3,169,4.968944099378882
11106.0,2013,0,232,37.278106508875744
11106.0,2013,1,230,-0.8620689655172413
11106.0,2013,2,257,11.73913043478261
11106.0,2013,3,192,-25.291828793774318
11106.0,2014,0,213,10.9375
11106.0,2014,1,223,4.694835680751173
11106.0,2014,2,238,6.726457399103139
11106.0,2014,3,205,-13.865546218487395
11106.0,2015,0,212,3.414634146341464
11106.0,2015,1,215,1.4150943396226416
11106.0,2015,2,186,-13.488372093023257
11106.0,2015,3,168,-9.67741935483871
11106.0,2016,0,233,38.69047619047619
11106.0,2016,1,242,3.862660944206009
11106.0,2016,2,221,-8.677685950413224
11106.0,2016,3,208,-5.88235294117647
11106.0,2017,0,224,7.6923076923076925
11106.0,2017,1,241,7.5892857142857135
11106.0,2017,2,238,-1.2448132780082988
11106.0,2017,3,204,-14.285714285714285
11106.0,2018,0,192,-5.88235294117647
11106.0,2018,1,145,-24.479166666666664
11106.0,2018,2,180,24.137931034482758
11106.0,2018,3,142,-21.11111111111111
11106.0,2019,0,139,-2.112676056338028
11106.0,2019,1,129,-7.194244604316546
11106.0,2019,2,105,-18.6046511627907
11106.0,2019,3,74,-29.523809523809526
11106.0,2020,0,79,6.756756756756757
11106.0,2020,1,52,-34.177215189873415
11106.0,2020,2,63,21.153846153846153
11106.0,2020,3,108,71.42857142857143
11106.0,2021,0,98,-9.25925925925926
11106.0,2021,1,139,41.83673469387755
11106.0,2021,2,136,-2.158273381294964
11106.0,2021,3,124,-8.823529411764707
11106.0,2022,0,116,-6.451612903225806
11106.0,2022,1,126,8.620689655172415
11106.0,2022,2,129,2.380952380952381
11106.0,2022,3,124,-3.875968992248062
11106.0,2023,0,110,-11.29032258064516
11106.0,2023,1,123,11.818181818181818
11109.0,2007,0,4,100.0
11109.0,2007,1,1,-75.0
11109.0,2007,2,2,100.0
11109.0,2008,0,1,100.0
11109.0,2008,1,3,200.0
11109.0,2008,2,2,-33.33333333333333
11109.0,2008,3,2,0.0
11109.0,2009,0,3,50.0
11109.0,2009,2,2,100.0
11109.0,2010,1,2,100.0
11109.0,2011,1,4,100.0
11109.0,2011,2,1,-75.0
11109.0,2012,1,5,100.0
11109.0,2012,2,4,-20.0
11109.0,2012,3,2,-50.0
11109.0,2013,0,1,-50.0
11109.0,2013,1,1,0.0
11109.0,2013,3,3,100.0
11109.0,2014,0,5,66.66666666666666
11109.0,2014,1,2,-60.0
11109.0,2014,2,1,-50.0
11109.0,2014,3,3,200.0
11109.0,2015,0,3,0.0
11109.0,2015,1,1,-66.66666666666666
11109.0,2015,2,2,100.0
11109.0,2015,3,2,0.0
11109.0,2016,0,2,0.0
11109.0,2016,1,4,100.0
11109.0,2016,2,3,-25.0
11109.0,2017,0,1,100.0
11109.0,2017,1,5,400.0
11109.0,2017,2,4,-20.0
11109.0,2017,3,3,-25.0
11109.0,2018,0,5,66.66666666666666
11109.0,2018,1,4,-20.0
11109.0,2018,2,1,-75.0
11109.0,2019,1,1,100.0
11109.0,2019,2,2,100.0
11109.0,2019,3,1,-50.0
11109.0,2020,0,2,100.0
11109.0,2020,1,1,-50.0
11109.0,2020,3,1,100.0
11109.0,2021,0,5,400.0
11109.0,2021,2,5,100.0
11109.0,2022,0,3,100.0
11109.0,2022,1,2,-33.33333333333333
11109.0,2022,3,3,100.0
11109.0,2023,0,1,-66.66666666666666
11109.0,2023,1,2,100.0
11201.0,2006,0,1133,
11201.0,2006,1,1023,-9.70873786407767
11201.0,2006,2,1043,1.9550342130987293
11201.0,2006,3,1146,9.87535953978907
11201.0,2007,0,1163,1.4834205933682374
11201.0,2007,1,1157,-0.5159071367153912
11201.0,2007,2,998,-13.742437337942956
11201.0,2007,3,1081,8.316633266533065
11201.0,2008,0,1087,0.5550416281221091
11201.0,2008,1,1105,1.6559337626494939
11201.0,2008,2,1085,-1.809954751131222
11201.0,2008,3,1191,9.76958525345622
11201.0,2009,0,1146,-3.7783375314861463
11201.0,2009,1,1309,14.223385689354275
11201.0,2009,2,1237,-5.500381970970206
11201.0,2009,3,1280,3.4761519805982215
11201.0,2010,0,1307,2.109375
11201.0,2010,1,1282,-1.9127773527161436
11201.0,2010,2,1249,-2.574102964118565
11201.0,2010,3,1347,7.846277021617294
11201.0,2011,0,1464,8.68596881959911
11201.0,2011,1,1516,3.551912568306011
11201.0,2011,2,1291,-14.841688654353563
11201.0,2011,3,1212,-6.119287374128582
11201.0,2012,0,1474,21.61716171617162
11201.0,2012,1,1412,-4.2062415196743554
11201.0,2012,2,1178,-16.572237960339944
11201.0,2012,3,1059,-10.101867572156197
11201.0,2013,0,1253,18.319169027384323
11201.0,2013,1,1258,0.39904229848363926
11201.0,2013,2,1104,-12.241653418124006
11201.0,2013,3,1155,4.619565217391304
11201.0,2014,0,1242,7.532467532467532
11201.0,2014,1,1353,8.937198067632849
11201.0,2014,2,1244,-8.056171470805618
11201.0,2014,3,1150,-7.556270096463022
11201.0,2015,0,1249,8.608695652173912
11201.0,2015,1,1254,0.4003202562049639
11201.0,2015,2,1203,-4.0669856459330145
11201.0,2015,3,1090,-9.39318370739817
11201.0,2016,0,1307,19.908256880733948
11201.0,2016,1,1269,-2.9074215761285385
11201.0,2016,2,1122,-11.583924349881796
11201.0,2016,3,1084,-3.3868092691622103
11201.0,2017,0,1278,17.89667896678967
11201.0,2017,1,1175,-8.059467918622849
11201.0,2017,2,1119,-4.76595744680851
11201.0,2017,3,1106,-1.161751563896336
11201.0,2018,0,1065,-3.7070524412296564
11201.0,2018,1,989,-7.136150234741784
11201.0,2018,2,910,-7.987866531850354
11201.0,2018,3,916,0.6593406593406593
11201.0,2019,0,1000,9.170305676855897
11201.0,2019,1,805,-19.5
11201.0,2019,2,794,-1.3664596273291925
11201.0,2019,3,718,-9.571788413098236
11201.0,2020,0,722,0.5571030640668524
11201.0,2020,1,264,-63.43490304709142
11201.0,2020,2,308,16.666666666666664
11201.0,2020,3,580,88.31168831168831
11201.0,2021,0,488,-15.862068965517242
11201.0,2021,1,472,-3.278688524590164
11201.0,2021,2,522,10.59322033898305
11201.0,2021,3,486,-6.896551724137931
11201.0,2022,0,634,30.45267489711934
11201.0,2022,1,823,29.81072555205047
11201.0,2022,2,794,-3.523693803159174
11201.0,2022,3,741,-6.675062972292191
11201.0,2023,0,847,14.304993252361673
11201.0,2023,1,913,7.792207792207792
11203.0,2006,0,614,
11203.0,2006,1,728,18.566775244299674
11203.0,2006,2,723,-0.6868131868131868
11203.0,2006,3,665,-8.022130013831259
11203.0,2007,0,832,25.112781954887218
11203.0,2007,1,790,-5.048076923076923
11203.0,2007,2,812,2.7848101265822782
11203.0,2007,3,720,-11.330049261083744
11203.0,2008,0,625,-13.194444444444445
11203.0,2008,1,632,1.1199999999999999
11203.0,2008,2,598,-5.379746835443038
11203.0,2008,3,552,-7.6923076923076925
11203.0,2009,0,661,19.746376811594203
11203.0,2009,1,679,2.723146747352496
11203.0,2009,2,769,13.25478645066274
11203.0,2009,3,669,-13.003901170351106
11203.0,2010,0,677,1.195814648729447
11203.0,2010,1,754,11.37370753323486
11203.0,2010,2,679,-9.946949602122016
11203.0,2010,3,660,-2.798232695139912
11203.0,2011,0,671,1.6666666666666667
11203.0,2011,1,761,13.412816691505217
11203.0,2011,2,670,-11.957950065703022
11203.0,2011,3,591,-11.791044776119403
11203.0,2012,0,644,8.967851099830796
11203.0,2012,1,729,13.198757763975156
11203.0,2012,2,721,-1.0973936899862824
11203.0,2012,3,457,-36.615811373092924
11203.0,2013,0,582,27.35229759299781
11203.0,2013,1,662,13.745704467353953
11203.0,2013,2,852,28.700906344410875
11203.0,2013,3,758,-11.032863849765258
11203.0,2014,0,740,-2.3746701846965697
11203.0,2014,1,794,7.297297297297297
11203.0,2014,2,926,16.624685138539043
11203.0,2014,3,750,-19.00647948164147
11203.0,2015,0,692,-7.733333333333333
11203.0,2015,1,874,26.300578034682083
11203.0,2015,2,730,-16.475972540045767
11203.0,2015,3,549,-24.794520547945208
11203.0,2016,0,677,23.31511839708561
11203.0,2016,1,640,-5.465288035450517
11203.0,2016,2,634,-0.9375
11203.0,2016,3,723,14.037854889589903
11203.0,2017,0,639,-11.618257261410788
11203.0,2017,1,572,-10.485133020344287
11203.0,2017,2,503,-12.062937062937063
11203.0,2017,3,583,15.904572564612327
11203.0,2018,0,683,17.152658662092623
11203.0,2018,1,473,-30.74670571010249
11203.0,2018,2,560,18.39323467230444
11203.0,2018,3,473,-15.535714285714286
11203.0,2019,0,445,-5.9196617336152215
11203.0,2019,1,460,3.3707865168539324
11203.0,2019,2,442,-3.91304347826087
11203.0,2019,3,332,-24.8868778280543
11203.0,2020,0,274,-17.46987951807229
11203.0,2020,1,212,-22.62773722627737
11203.0,2020,2,196,-7.547169811320755
11203.0,2020,3,270,37.755102040816325
11203.0,2021,0,332,22.962962962962962
11203.0,2021,1,273,-17.771084337349397
11203.0,2021,2,265,-2.93040293040293
11203.0,2021,3,274,3.3962264150943398
11203.0,2022,0,222,-18.97810218978102
11203.0,2022,1,239,7.657657657657657
11203.0,2022,2,285,19.246861924686193
11203.0,2022,3,293,2.807017543859649
11203.0,2023,0,374,27.64505119453925
11203.0,2023,1,391,4.545454545454546
11204.0,2006,0,194,
11204.0,2006,1,170,-12.371134020618557
11204.0,2006,2,198,16.470588235294116
11204.0,2006,3,170,-14.14141414141414
11204.0,2007,0,242,42.35294117647059
11204.0,2007,1,181,-25.206611570247933
11204.0,2007,2,162,-10.497237569060774
11204.0,2007,3,145,-10.493827160493826
11204.0,2008,0,171,17.93103448275862
11204.0,2008,1,152,-11.11111111111111
11204.0,2008,2,184,21.052631578947366
11204.0,2008,3,157,-14.673913043478262
11204.0,2009,0,213,35.6687898089172
11204.0,2009,1,215,0.9389671361502347
11204.0,2009,2,142,-33.95348837209302
11204.0,2009,3,164,15.492957746478872
11204.0,2010,0,138,-15.853658536585366
11204.0,2010,1,193,39.85507246376812
11204.0,2010,2,133,-31.088082901554404
11204.0,2010,3,117,-12.030075187969924
11204.0,2011,0,172,47.008547008547005
11204.0,2011,1,208,20.930232558139537
11204.0,2011,2,129,-37.980769230769226
11204.0,2011,3,135,4.651162790697675
11204.0,2012,0,143,5.9259259259259265
11204.0,2012,1,168,17.482517482517483
11204.0,2012,2,168,0.0
11204.0,2012,3,135,-19.642857142857142
11204.0,2013,0,141,4.444444444444445
11204.0,2013,1,134,-4.964539007092199
11204.0,2013,2,115,-14.17910447761194
11204.0,2013,3,141,22.608695652173914
11204.0,2014,0,138,-2.127659574468085
11204.0,2014,1,188,36.231884057971016
11204.0,2014,2,175,-6.914893617021277
11204.0,2014,3,153,-12.571428571428573
11204.0,2015,0,142,-7.18954248366013
11204.0,2015,1,202,42.25352112676056
11204.0,2015,2,160,-20.792079207920793
11204.0,2015,3,150,-6.25
11204.0,2016,0,148,-1.3333333333333335
11204.0,2016,1,112,-24.324324324324326
11204.0,2016,2,134,19.642857142857142
11204.0,2016,3,107,-20.149253731343283
11204.0,2017,0,116,8.411214953271028
11204.0,2017,1,135,16.379310344827587
11204.0,2017,2,115,-14.814814814814813
11204.0,2017,3,164,42.608695652173914
11204.0,2018,0,119,-27.439024390243905
11204.0,2018,1,116,-2.5210084033613445
11204.0,2018,2,114,-1.7241379310344827
11204.0,2018,3,67,-41.228070175438596
11204.0,2019,0,100,49.25373134328358
11204.0,2019,1,107,7.000000000000001
11204.0,2019,2,107,0.0
11204.0,2019,3,82,-23.364485981308412
11204.0,2020,0,66,-19.51219512195122
11204.0,2020,1,48,-27.27272727272727
11204.0,2020,2,62,29.166666666666668
11204.0,2020,3,71,14.516129032258066
11204.0,2021,0,93,30.985915492957744
11204.0,2021,1,80,-13.978494623655912
11204.0,2021,2,105,31.25
11204.0,2021,3,101,-3.8095238095238098
11204.0,2022,0,158,56.43564356435643
11204.0,2022,1,171,8.227848101265822
11204.0,2022,2,142,-16.95906432748538
11204.0,2022,3,166,16.901408450704224
11204.0,2023,0,158,-4.819277108433735
11204.0,2023,1,213,34.810126582278485
11205.0,2006,0,427,
11205.0,2006,1,445,4.215456674473068
11205.0,2006,2,459,3.146067415730337
11205.0,2006,3,473,3.0501089324618738
11205.0,2007,0,495,4.651162790697675
11205.0,2007,1,516,4.242424242424243
11205.0,2007,2,568,10.077519379844961
11205.0,2007,3,538,-5.28169014084507
11205.0,2008,0,539,0.18587360594795538
11205.0,2008,1,439,-18.552875695732837
11205.0,2008,2,487,10.933940774487471
11205.0,2008,3,407,-16.427104722792606
11205.0,2009,0,519,27.51842751842752
11205.0,2009,1,611,17.726396917148364
11205.0,2009,2,594,-2.7823240589198037
11205.0,2009,3,470,-20.875420875420875
11205.0,2010,0,448,-4.680851063829787
11205.0,2010,1,594,32.589285714285715
11205.0,2010,2,544,-8.417508417508419
11205.0,2010,3,456,-16.176470588235293
11205.0,2011,0,467,2.4122807017543857
11205.0,2011,1,530,13.49036402569593
11205.0,2011,2,462,-12.830188679245284
11205.0,2011,3,379,-17.965367965367964
11205.0,2012,0,575,51.71503957783641
11205.0,2012,1,603,4.869565217391305
11205.0,2012,2,538,-10.779436152570481
11205.0,2012,3,435,-19.144981412639407
11205.0,2013,0,499,14.71264367816092
11205.0,2013,1,500,0.2004008016032064
11205.0,2013,2,433,-13.4
11205.0,2013,3,482,11.316397228637413
11205.0,2014,0,453,-6.016597510373444
11205.0,2014,1,592,30.684326710816777
11205.0,2014,2,510,-13.85135135135135
11205.0,2014,3,353,-30.784313725490197
11205.0,2015,0,379,7.365439093484419
11205.0,2015,1,419,10.554089709762533
11205.0,2015,2,380,-9.307875894988067
11205.0,2015,3,383,0.7894736842105263
11205.0,2016,0,435,13.577023498694519
11205.0,2016,1,419,-3.67816091954023
11205.0,2016,2,419,0.0
11205.0,2016,3,342,-18.377088305489263
11205.0,2017,0,325,-4.970760233918129
11205.0,2017,1,321,-1.2307692307692308
11205.0,2017,2,323,0.6230529595015576
11205.0,2017,3,303,-6.191950464396285
11205.0,2018,0,249,-17.82178217821782
11205.0,2018,1,267,7.228915662650602
11205.0,2018,2,232,-13.108614232209737
11205.0,2018,3,233,0.43103448275862066
11205.0,2019,0,259,11.158798283261802
11205.0,2019,1,274,5.7915057915057915
11205.0,2019,2,254,-7.2992700729927
11205.0,2019,3,216,-14.960629921259844
11205.0,2020,0,222,2.7777777777777777
11205.0,2020,1,178,-19.81981981981982
11205.0,2020,2,162,-8.98876404494382
11205.0,2020,3,195,20.37037037037037
11205.0,2021,0,199,2.051282051282051
11205.0,2021,1,157,-21.105527638190953
11205.0,2021,2,206,31.210191082802545
11205.0,2021,3,194,-5.825242718446602
11205.0,2022,0,217,11.855670103092782
11205.0,2022,1,297,36.86635944700461
11205.0,2022,2,228,-23.232323232323232
11205.0,2022,3,200,-12.280701754385964
11205.0,2023,0,280,40.0
11205.0,2023,1,240,-14.285714285714285
11206.0,2006,0,1038,
11206.0,2006,1,1090,5.009633911368015
11206.0,2006,2,1290,18.34862385321101
11206.0,2006,3,1128,-12.558139534883722
11206.0,2007,0,1312,16.312056737588655
11206.0,2007,1,1223,-6.783536585365854
11206.0,2007,2,1219,-0.3270645952575634
11206.0,2007,3,1208,-0.9023789991796556
11206.0,2008,0,1420,17.549668874172188
11206.0,2008,1,1464,3.0985915492957745
11206.0,2008,2,1433,-2.1174863387978142
11206.0,2008,3,1283,-10.4675505931612
11206.0,2009,0,1652,28.760717069368667
11206.0,2009,1,1582,-4.23728813559322
11206.0,2009,2,1456,-7.964601769911504
11206.0,2009,3,1446,-0.6868131868131868
11206.0,2010,0,1416,-2.0746887966804977
11206.0,2010,1,1517,7.13276836158192
11206.0,2010,2,1209,-20.30323005932762
11206.0,2010,3,1320,9.181141439205955
11206.0,2011,0,1592,20.606060606060606
11206.0,2011,1,1597,0.314070351758794
11206.0,2011,2,1407,-11.897307451471509
11206.0,2011,3,1269,-9.808102345415778
11206.0,2012,0,1469,15.760441292356187
11206.0,2012,1,1376,-6.330837304288632
11206.0,2012,2,1246,-9.44767441860465
11206.0,2012,3,1104,-11.396468699839486
11206.0,2013,0,1432,29.71014492753623
11206.0,2013,1,1449,1.1871508379888267
11206.0,2013,2,1333,-8.005521048999311
11206.0,2013,3,1275,-4.351087771942986
11206.0,2014,0,1343,5.333333333333334
11206.0,2014,1,1417,5.5100521221146685
11206.0,2014,2,1183,-16.51376146788991
11206.0,2014,3,875,-26.035502958579883
11206.0,2015,0,858,-1.9428571428571426
11206.0,2015,1,1030,20.04662004662005
11206.0,2015,2,1028,-0.1941747572815534
11206.0,2015,3,886,-13.813229571984436
11206.0,2016,0,1064,20.090293453724605
11206.0,2016,1,1024,-3.7593984962406015
11206.0,2016,2,745,-27.24609375
11206.0,2016,3,798,7.114093959731544
11206.0,2017,0,889,11.403508771929824
11206.0,2017,1,960,7.986501687289089
11206.0,2017,2,857,-10.729166666666666
11206.0,2017,3,763,-10.968494749124854
11206.0,2018,0,815,6.8152031454783755
11206.0,2018,1,716,-12.147239263803682
11206.0,2018,2,649,-9.35754189944134
11206.0,2018,3,554,-14.637904468412943
11206.0,2019,0,644,16.24548736462094
11206.0,2019,1,618,-4.037267080745342
11206.0,2019,2,625,1.132686084142395
11206.0,2019,3,448,-28.32
11206.0,2020,0,423,-5.580357142857143
11206.0,2020,1,299,-29.314420803782504
11206.0,2020,2,212,-29.09698996655518
11206.0,2020,3,341,60.84905660377359
11206.0,2021,0,333,-2.346041055718475
11206.0,2021,1,327,-1.8018018018018018
11206.0,2021,2,398,21.712538226299692
11206.0,2021,3,431,8.291457286432161
11206.0,2022,0,328,-23.897911832946637
11206.0,2022,1,507,54.57317073170732
11206.0,2022,2,520,2.564102564102564
11206.0,2022,3,428,-17.692307692307693
11206.0,2023,0,608,42.05607476635514
11206.0,2023,1,613,0.8223684210526315
11207.0,2006,0,1790,
11207.0,2006,1,1814,1.3407821229050279
11207.0,2006,2,1663,-8.32414553472988
11207.0,2006,3,1801,8.298256163559833
11207.0,2007,0,2019,12.104386451971127
11207.0,2007,1,1990,-1.4363546310054482
11207.0,2007,2,2203,10.703517587939698
11207.0,2007,3,2132,-3.2228778937812077
11207.0,2008,0,2272,6.566604127579738
11207.0,2008,1,2201,-3.125
11207.0,2008,2,2101,-4.543389368468878
11207.0,2008,3,1967,-6.37791527843884
11207.0,2009,0,2570,30.655821047280124
11207.0,2009,1,2493,-2.9961089494163424
11207.0,2009,2,2417,-3.04853590052146
11207.0,2009,3,2214,-8.398841539098054
11207.0,2010,0,2434,9.936766034327011
11207.0,2010,1,2741,12.612982744453575
11207.0,2010,2,2572,-6.165632980663991
11207.0,2010,3,2507,-2.527216174183515
11207.0,2011,0,2727,8.775428799361787
11207.0,2011,1,2620,-3.9237257059039234
11207.0,2011,2,2598,-0.8396946564885497
11207.0,2011,3,2090,-19.553502694380292
11207.0,2012,0,2624,25.550239234449762
11207.0,2012,1,2456,-6.402439024390244
11207.0,2012,2,2653,8.021172638436482
11207.0,2012,3,1944,-26.72446287222013
11207.0,2013,0,2260,16.255144032921812
11207.0,2013,1,2300,1.7699115044247788
11207.0,2013,2,2104,-8.521739130434783
11207.0,2013,3,1933,-8.127376425855513
11207.0,2014,0,1946,0.6725297465080186
11207.0,2014,1,2155,10.739979445015416
11207.0,2014,2,2230,3.480278422273782
11207.0,2014,3,1565,-29.82062780269058
11207.0,2015,0,1450,-7.348242811501597
11207.0,2015,1,1830,26.20689655172414
11207.0,2015,2,1799,-1.6939890710382512
11207.0,2015,3,1354,-24.73596442468038
11207.0,2016,0,1441,6.425406203840472
11207.0,2016,1,1406,-2.428868841082582
11207.0,2016,2,1296,-7.823613086770982
11207.0,2016,3,1247,-3.7808641975308643
11207.0,2017,0,1152,-7.618283881315156
11207.0,2017,1,1098,-4.6875
11207.0,2017,2,987,-10.10928961748634
11207.0,2017,3,963,-2.43161094224924
11207.0,2018,0,809,-15.991692627206646
11207.0,2018,1,916,13.22620519159456
11207.0,2018,2,767,-16.266375545851528
11207.0,2018,3,669,-12.777053455019557
11207.0,2019,0,717,7.174887892376682
11207.0,2019,1,659,-8.089260808926081
11207.0,2019,2,696,5.614567526555387
11207.0,2019,3,547,-21.408045977011493
11207.0,2020,0,547,0.0
11207.0,2020,1,288,-47.3491773308958
11207.0,2020,2,308,6.944444444444445
11207.0,2020,3,458,48.701298701298704
11207.0,2021,0,488,6.550218340611353
11207.0,2021,1,341,-30.122950819672127
11207.0,2021,2,463,35.77712609970675
11207.0,2021,3,493,6.479481641468683
11207.0,2022,0,479,-2.839756592292089
11207.0,2022,1,605,26.304801670146137
11207.0,2022,2,619,2.3140495867768593
11207.0,2022,3,775,25.20193861066236
11207.0,2023,0,998,28.774193548387096
11207.0,2023,1,1026,2.80561122244489
11208.0,2006,0,1401,
11208.0,2006,1,1537,9.707351891506068
11208.0,2006,2,1552,0.9759271307742355
11208.0,2006,3,1499,-3.4149484536082473
11208.0,2007,0,1562,4.202801867911941
11208.0,2007,1,1464,-6.274007682458387
11208.0,2007,2,1690,15.437158469945356
11208.0,2007,3,1528,-9.585798816568047
11208.0,2008,0,1676,9.68586387434555
11208.0,2008,1,1666,-0.5966587112171837
11208.0,2008,2,1631,-2.100840336134454
11208.0,2008,3,1578,-3.249540159411404
11208.0,2009,0,1709,8.301647655259822
11208.0,2009,1,1839,7.606787595084845
11208.0,2009,2,1769,-3.8064165307232187
11208.0,2009,3,1579,-10.740531373657433
11208.0,2010,0,1621,2.6599113362887903
