Police_Precinct,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
111.0,2018,2,257,-9.507042253521126
111.0,2018,3,237,-7.782101167315175
111.0,2019,0,229,-3.375527426160337
111.0,2019,1,269,17.46724890829694
111.0,2019,2,243,-9.66542750929368
111.0,2019,3,211,-13.168724279835391
111.0,2020,0,207,-1.8957345971563981
111.0,2020,1,99,-52.17391304347826
111.0,2020,2,131,32.323232323232325
111.0,2020,3,143,9.16030534351145
111.0,2021,0,163,13.986013986013987
111.0,2021,1,159,-2.4539877300613497
111.0,2021,2,191,20.125786163522015
111.0,2021,3,187,-2.094240837696335
111.0,2022,0,194,3.7433155080213902
111.0,2022,1,184,-5.154639175257731
111.0,2022,2,169,-8.152173913043478
111.0,2022,3,186,10.059171597633137
111.0,2023,0,242,30.107526881720432
111.0,2023,1,211,-12.8099173553719
112.0,2006,0,619,
112.0,2006,1,656,5.977382875605816
112.0,2006,2,489,-25.45731707317073
112.0,2006,3,577,17.995910020449898
112.0,2007,0,623,7.9722703639514725
112.0,2007,1,643,3.210272873194221
112.0,2007,2,545,-15.241057542768274
112.0,2007,3,493,-9.541284403669724
112.0,2008,0,552,11.967545638945234
112.0,2008,1,618,11.956521739130435
112.0,2008,2,525,-15.048543689320388
112.0,2008,3,540,2.857142857142857
112.0,2009,0,691,27.962962962962962
112.0,2009,1,684,-1.0130246020260492
112.0,2009,2,562,-17.83625730994152
112.0,2009,3,604,7.473309608540925
112.0,2010,0,674,11.589403973509933
112.0,2010,1,686,1.7804154302670623
112.0,2010,2,534,-22.157434402332363
112.0,2010,3,594,11.235955056179774
112.0,2011,0,596,0.33670033670033667
112.0,2011,1,699,17.28187919463087
112.0,2011,2,528,-24.463519313304722
112.0,2011,3,591,11.931818181818182
112.0,2012,0,662,12.013536379018612
112.0,2012,1,622,-6.042296072507553
112.0,2012,2,596,-4.180064308681672
112.0,2012,3,627,5.201342281879195
112.0,2013,0,702,11.961722488038278
112.0,2013,1,721,2.7065527065527064
112.0,2013,2,564,-21.7753120665742
112.0,2013,3,627,11.170212765957446
112.0,2014,0,647,3.1897926634768736
112.0,2014,1,611,-5.564142194744977
112.0,2014,2,663,8.51063829787234
112.0,2014,3,634,-4.374057315233785
112.0,2015,0,526,-17.034700315457414
112.0,2015,1,617,17.300380228136884
112.0,2015,2,491,-20.42139384116694
112.0,2015,3,532,8.350305498981669
112.0,2016,0,536,0.7518796992481203
112.0,2016,1,444,-17.16417910447761
112.0,2016,2,422,-4.954954954954955
112.0,2016,3,447,5.924170616113744
112.0,2017,0,425,-4.921700223713646
112.0,2017,1,349,-17.88235294117647
112.0,2017,2,362,3.7249283667621778
112.0,2017,3,357,-1.3812154696132597
112.0,2018,0,385,7.8431372549019605
112.0,2018,1,370,-3.896103896103896
112.0,2018,2,348,-5.9459459459459465
112.0,2018,3,448,28.735632183908045
112.0,2019,0,450,0.4464285714285714
112.0,2019,1,455,1.1111111111111112
112.0,2019,2,332,-27.032967032967033
112.0,2019,3,373,12.349397590361445
112.0,2020,0,325,-12.868632707774799
112.0,2020,1,199,-38.76923076923077
112.0,2020,2,227,14.07035175879397
112.0,2020,3,282,24.229074889867842
112.0,2021,0,366,29.78723404255319
112.0,2021,1,291,-20.491803278688526
112.0,2021,2,344,18.213058419243985
112.0,2021,3,349,1.4534883720930232
112.0,2022,0,373,6.876790830945559
112.0,2022,1,400,7.238605898123325
112.0,2022,2,393,-1.7500000000000002
112.0,2022,3,369,-6.106870229007633
112.0,2023,0,428,15.989159891598916
112.0,2023,1,322,-24.766355140186917
113.0,2006,0,1260,
113.0,2006,1,1448,14.920634920634921
113.0,2006,2,1453,0.3453038674033149
113.0,2006,3,1378,-5.161734342739161
113.0,2007,0,1467,6.458635703918723
113.0,2007,1,1426,-2.7948193592365373
113.0,2007,2,1793,25.736325385694247
113.0,2007,3,1575,-12.158393753485779
113.0,2008,0,1709,8.507936507936508
113.0,2008,1,1508,-11.761263897015798
113.0,2008,2,1554,3.050397877984085
113.0,2008,3,1525,-1.8661518661518661
113.0,2009,0,1700,11.475409836065573
113.0,2009,1,1740,2.3529411764705883
113.0,2009,2,1975,13.505747126436782
113.0,2009,3,1833,-7.189873417721519
113.0,2010,0,1595,-12.984178941625752
113.0,2010,1,1717,7.6489028213166135
113.0,2010,2,1384,-19.394292370413513
113.0,2010,3,1128,-18.497109826589593
113.0,2011,0,1385,22.78368794326241
113.0,2011,1,1617,16.750902527075812
113.0,2011,2,1418,-12.30674087816945
113.0,2011,3,1344,-5.218617771509168
113.0,2012,0,1681,25.074404761904763
113.0,2012,1,1749,4.045211183819155
113.0,2012,2,1911,9.262435677530018
113.0,2012,3,1499,-21.559392987964415
113.0,2013,0,1914,27.68512341561041
113.0,2013,1,2024,5.747126436781609
113.0,2013,2,2052,1.383399209486166
113.0,2013,3,1934,-5.750487329434698
113.0,2014,0,2167,12.047569803516028
113.0,2014,1,2037,-5.9990770650669125
113.0,2014,2,2428,19.194894452626414
113.0,2014,3,1907,-21.457990115321252
113.0,2015,0,1789,-6.1877294179339275
113.0,2015,1,1891,5.701509223029626
113.0,2015,2,1763,-6.76890534108937
113.0,2015,3,1486,-15.711854792966534
113.0,2016,0,1703,14.602960969044416
113.0,2016,1,1749,2.701115678214915
113.0,2016,2,1660,-5.088622069754145
113.0,2016,3,1537,-7.409638554216867
113.0,2017,0,1580,2.797657774886142
113.0,2017,1,1523,-3.6075949367088604
113.0,2017,2,1329,-12.73801707156927
113.0,2017,3,1531,15.199398043641835
113.0,2018,0,1472,-3.8536903984323976
113.0,2018,1,1529,3.872282608695652
113.0,2018,2,1590,3.989535644211903
113.0,2018,3,1521,-4.339622641509433
113.0,2019,0,1628,7.034845496383959
113.0,2019,1,1547,-4.975429975429976
113.0,2019,2,1475,-4.654169360051713
113.0,2019,3,1293,-12.338983050847457
113.0,2020,0,1115,-13.766434648105182
113.0,2020,1,787,-29.417040358744394
113.0,2020,2,640,-18.678526048284624
113.0,2020,3,739,15.46875
113.0,2021,0,773,4.600811907983761
113.0,2021,1,805,4.139715394566624
113.0,2021,2,811,0.7453416149068323
113.0,2021,3,821,1.2330456226880395
113.0,2022,0,821,0.0
113.0,2022,1,885,7.795371498172959
113.0,2022,2,962,8.700564971751412
113.0,2022,3,920,-4.365904365904366
113.0,2023,0,1151,25.108695652173914
113.0,2023,1,1228,6.689834926151173
114.0,2006,0,1792,
114.0,2006,1,1777,-0.8370535714285714
114.0,2006,2,1489,-16.207090602138436
114.0,2006,3,1592,6.917394224311618
114.0,2007,0,1908,19.849246231155778
114.0,2007,1,2004,5.031446540880504
114.0,2007,2,1976,-1.3972055888223553
114.0,2007,3,1756,-11.133603238866396
114.0,2008,0,1645,-6.32118451025057
114.0,2008,1,1782,8.328267477203648
114.0,2008,2,1532,-14.029180695847362
114.0,2008,3,1334,-12.924281984334204
114.0,2009,0,1736,30.13493253373313
114.0,2009,1,1668,-3.9170506912442393
114.0,2009,2,1451,-13.009592326139089
114.0,2009,3,1343,-7.443142660234321
114.0,2010,0,1467,9.233060312732688
114.0,2010,1,1421,-3.135650988411725
114.0,2010,2,1453,2.251935256861365
114.0,2010,3,1410,-2.9593943565037852
114.0,2011,0,1458,3.404255319148936
114.0,2011,1,1506,3.292181069958848
114.0,2011,2,1199,-20.385126162018594
114.0,2011,3,1340,11.759799833194329
114.0,2012,0,1604,19.701492537313435
114.0,2012,1,1359,-15.27431421446384
114.0,2012,2,1249,-8.094186902133922
114.0,2012,3,1242,-0.5604483586869495
114.0,2013,0,1457,17.310789049919485
114.0,2013,1,1528,4.87302676733013
114.0,2013,2,1523,-0.32722513089005234
114.0,2013,3,1347,-11.556139198949442
114.0,2014,0,1573,16.77802524127691
114.0,2014,1,1516,-3.6236490781945325
114.0,2014,2,1558,2.7704485488126647
114.0,2014,3,1368,-12.195121951219512
114.0,2015,0,1306,-4.5321637426900585
114.0,2015,1,1352,3.522205206738132
114.0,2015,2,1351,-0.07396449704142012
114.0,2015,3,1299,-3.84900074019245
114.0,2016,0,1435,10.469591993841416
114.0,2016,1,1471,2.508710801393728
114.0,2016,2,1463,-0.5438477226376615
114.0,2016,3,1414,-3.349282296650718
114.0,2017,0,1431,1.2022630834512023
114.0,2017,1,1492,4.262753319357094
114.0,2017,2,1197,-19.77211796246649
114.0,2017,3,1158,-3.258145363408521
114.0,2018,0,1155,-0.2590673575129534
114.0,2018,1,1076,-6.8398268398268405
114.0,2018,2,1080,0.37174721189591076
114.0,2018,3,989,-8.425925925925926
114.0,2019,0,1027,3.842264914054601
114.0,2019,1,1001,-2.5316455696202533
114.0,2019,2,841,-15.984015984015985
114.0,2019,3,718,-14.625445897740786
114.0,2020,0,734,2.2284122562674096
114.0,2020,1,533,-27.384196185286104
114.0,2020,2,622,16.69793621013133
114.0,2020,3,775,24.59807073954984
114.0,2021,0,813,4.903225806451613
114.0,2021,1,850,4.551045510455105
114.0,2021,2,912,7.294117647058823
114.0,2021,3,889,-2.5219298245614032
114.0,2022,0,979,10.123734533183352
114.0,2022,1,1078,10.112359550561797
114.0,2022,2,933,-13.45083487940631
114.0,2022,3,861,-7.717041800643088
114.0,2023,0,918,6.620209059233449
114.0,2023,1,901,-1.8518518518518516
115.0,2006,0,2079,
115.0,2006,1,2180,4.858104858104858
115.0,2006,2,2211,1.4220183486238533
115.0,2006,3,2014,-8.909995477159656
115.0,2007,0,2267,12.56206554121152
115.0,2007,1,2345,3.440670489633877
115.0,2007,2,2384,1.6631130063965887
115.0,2007,3,2167,-9.10234899328859
115.0,2008,0,2378,9.736963544070143
115.0,2008,1,2511,5.5929352396972245
115.0,2008,2,2222,-11.509358821186778
115.0,2008,3,2254,1.4401440144014401
115.0,2009,0,2914,29.281277728482696
115.0,2009,1,2699,-7.378174330816746
115.0,2009,2,2510,-7.00259355316784
115.0,2009,3,2363,-5.856573705179283
115.0,2010,0,2520,6.64409648751587
115.0,2010,1,2555,1.3888888888888888
115.0,2010,2,2283,-10.645792563600782
115.0,2010,3,1974,-13.534822601839686
115.0,2011,0,2053,4.002026342451875
115.0,2011,1,2253,9.74184120798831
115.0,2011,2,2131,-5.415002219263205
115.0,2011,3,1894,-11.121539183481934
115.0,2012,0,2245,18.53220696937698
115.0,2012,1,1945,-13.3630289532294
115.0,2012,2,1802,-7.352185089974293
115.0,2012,3,1568,-12.985571587125417
115.0,2013,0,2105,34.24744897959184
115.0,2013,1,2159,2.5653206650831355
115.0,2013,2,1882,-12.83001389532191
115.0,2013,3,1789,-4.941551540913921
115.0,2014,0,2037,13.862493012856344
115.0,2014,1,2220,8.98379970544919
115.0,2014,2,2073,-6.621621621621622
115.0,2014,3,1590,-23.299565846599133
115.0,2015,0,1610,1.257861635220126
115.0,2015,1,1748,8.571428571428571
115.0,2015,2,1566,-10.411899313501143
115.0,2015,3,1430,-8.684546615581098
115.0,2016,0,1429,-0.06993006993006994
115.0,2016,1,1448,1.3296011196641007
115.0,2016,2,1291,-10.842541436464089
115.0,2016,3,1389,7.591014717273431
115.0,2017,0,1407,1.2958963282937366
115.0,2017,1,1431,1.7057569296375266
115.0,2017,2,1274,-10.971348707197764
115.0,2017,3,1132,-11.145996860282574
115.0,2018,0,1181,4.328621908127209
115.0,2018,1,1236,4.657070279424217
115.0,2018,2,1259,1.8608414239482203
115.0,2018,3,1004,-20.254169976171564
115.0,2019,0,1164,15.936254980079681
115.0,2019,1,1050,-9.793814432989691
115.0,2019,2,1159,10.380952380952381
115.0,2019,3,988,-14.754098360655737
115.0,2020,0,851,-13.866396761133604
115.0,2020,1,639,-24.91186839012926
115.0,2020,2,530,-17.05790297339593
115.0,2020,3,661,24.71698113207547
115.0,2021,0,631,-4.53857791225416
115.0,2021,1,683,8.240887480190175
115.0,2021,2,648,-5.124450951683748
115.0,2021,3,665,2.6234567901234565
115.0,2022,0,678,1.954887218045113
115.0,2022,1,745,9.882005899705016
115.0,2022,2,720,-3.3557046979865772
115.0,2022,3,754,4.722222222222222
115.0,2023,0,836,10.875331564986737
115.0,2023,1,901,7.775119617224881
120.0,2006,0,1199,
120.0,2006,1,1438,19.93327773144287
120.0,2006,2,1412,-1.808066759388039
120.0,2006,3,1234,-12.606232294617564
120.0,2007,0,1394,12.965964343598054
120.0,2007,1,1451,4.088952654232425
120.0,2007,2,1432,-1.3094417643004823
120.0,2007,3,1373,-4.120111731843576
120.0,2008,0,1589,15.7319737800437
120.0,2008,1,1705,7.300188797986156
120.0,2008,2,1702,-0.17595307917888564
120.0,2008,3,1617,-4.99412455934195
120.0,2009,0,1751,8.286951144094001
120.0,2009,1,1697,-3.083952027412907
120.0,2009,2,1358,-19.97642899233942
120.0,2009,3,1321,-2.72459499263623
120.0,2010,0,1555,17.713853141559426
120.0,2010,1,1882,21.028938906752412
120.0,2010,2,1438,-23.59192348565356
120.0,2010,3,1535,6.7454798331015295
120.0,2011,0,1555,1.3029315960912053
120.0,2011,1,1687,8.488745980707396
120.0,2011,2,1408,-16.53823355068168
120.0,2011,3,1485,5.46875
120.0,2012,0,1675,12.794612794612794
120.0,2012,1,1522,-9.134328358208956
120.0,2012,2,1472,-3.28515111695138
120.0,2012,3,1120,-23.91304347826087
120.0,2013,0,1363,21.696428571428573
120.0,2013,1,1351,-0.880410858400587
120.0,2013,2,1211,-10.362694300518134
120.0,2013,3,1135,-6.275805119735756
120.0,2014,0,1321,16.387665198237887
120.0,2014,1,1353,2.4224072672218018
120.0,2014,2,1000,-26.09016999260902
120.0,2014,3,858,-14.2
120.0,2015,0,910,6.0606060606060606
120.0,2015,1,1011,11.098901098901099
120.0,2015,2,1121,10.880316518298715
120.0,2015,3,917,-18.198037466547724
120.0,2016,0,1125,22.68266085059978
120.0,2016,1,1202,6.844444444444445
120.0,2016,2,1260,4.825291181364393
120.0,2016,3,1248,-0.9523809523809524
120.0,2017,0,1154,-7.532051282051282
120.0,2017,1,1237,7.192374350086656
120.0,2017,2,1230,-0.5658852061438965
120.0,2017,3,1112,-9.59349593495935
120.0,2018,0,1133,1.8884892086330936
120.0,2018,1,1235,9.002647837599294
120.0,2018,2,1198,-2.9959514170040484
120.0,2018,3,1027,-14.273789649415694
120.0,2019,0,1127,9.737098344693282
120.0,2019,1,962,-14.640638864241348
120.0,2019,2,885,-8.004158004158004
120.0,2019,3,746,-15.706214689265538
120.0,2020,0,801,7.372654155495978
120.0,2020,1,451,-43.69538077403246
120.0,2020,2,496,9.977827050997783
120.0,2020,3,633,27.62096774193548
120.0,2021,0,730,15.323854660347552
120.0,2021,1,641,-12.191780821917808
120.0,2021,2,751,17.160686427457097
120.0,2021,3,789,5.0599201065246335
120.0,2022,0,820,3.929024081115336
120.0,2022,1,995,21.341463414634145
120.0,2022,2,990,-0.5025125628140703
120.0,2022,3,926,-6.4646464646464645
120.0,2023,0,1070,15.550755939524837
120.0,2023,1,1275,19.158878504672895
121.0,2006,0,720,
121.0,2006,1,763,5.972222222222222
121.0,2006,2,704,-7.732634338138926
121.0,2006,3,765,8.664772727272728
121.0,2007,0,700,-8.49673202614379
121.0,2007,1,680,-2.857142857142857
121.0,2007,2,796,17.058823529411764
121.0,2007,3,724,-9.045226130653267
121.0,2008,0,889,22.790055248618785
121.0,2008,1,894,0.562429696287964
121.0,2008,2,981,9.731543624161073
121.0,2008,3,862,-12.130479102956167
121.0,2009,0,916,6.2645011600928076
121.0,2009,1,801,-12.554585152838428
121.0,2009,2,881,9.987515605493133
121.0,2009,3,942,6.9239500567536885
121.0,2010,0,875,-7.112526539278131
121.0,2010,1,810,-7.428571428571429
121.0,2010,2,980,20.98765432098765
121.0,2010,3,875,-10.714285714285714
121.0,2011,0,915,4.571428571428571
121.0,2011,1,938,2.5136612021857925
121.0,2011,2,788,-15.991471215351813
121.0,2011,3,858,8.883248730964468
121.0,2012,0,907,5.710955710955711
121.0,2012,1,766,-15.545755237045203
121.0,2012,2,748,-2.3498694516971277
121.0,2012,3,597,-20.18716577540107
121.0,2013,0,655,9.715242881072026
121.0,2013,1,776,18.473282442748094
121.0,2013,2,1151,48.324742268041234
121.0,2013,3,1069,-7.124239791485665
121.0,2014,0,1307,22.26379794200187
121.0,2014,1,1412,8.033664881407804
121.0,2014,2,1159,-17.91784702549575
121.0,2014,3,1042,-10.09490940465919
121.0,2015,0,931,-10.652591170825335
121.0,2015,1,1031,10.741138560687432
121.0,2015,2,896,-13.094083414161009
121.0,2015,3,943,5.245535714285714
121.0,2016,0,1036,9.862142099681867
121.0,2016,1,1010,-2.5096525096525095
121.0,2016,2,931,-7.821782178217822
121.0,2016,3,809,-13.10418904403867
121.0,2017,0,768,-5.067985166872682
121.0,2017,1,871,13.411458333333334
121.0,2017,2,768,-11.82548794489093
121.0,2017,3,676,-11.979166666666668
121.0,2018,0,703,3.9940828402366866
121.0,2018,1,642,-8.677098150782362
121.0,2018,2,633,-1.4018691588785046
121.0,2018,3,662,4.581358609794629
121.0,2019,0,639,-3.474320241691843
121.0,2019,1,595,-6.885758998435055
121.0,2019,2,702,17.983193277310924
121.0,2019,3,600,-14.529914529914532
121.0,2020,0,593,-1.1666666666666667
121.0,2020,1,361,-39.12310286677909
121.0,2020,2,366,1.3850415512465373
121.0,2020,3,572,56.284153005464475
121.0,2021,0,568,-0.6993006993006993
121.0,2021,1,510,-10.211267605633804
121.0,2021,2,571,11.96078431372549
121.0,2021,3,542,-5.078809106830122
121.0,2022,0,572,5.535055350553505
121.0,2022,1,640,11.888111888111888
121.0,2022,2,517,-19.21875
121.0,2022,3,561,8.51063829787234
121.0,2023,0,551,-1.7825311942959003
121.0,2023,1,638,15.789473684210526
122.0,2006,0,675,
122.0,2006,1,828,22.666666666666664
122.0,2006,2,803,-3.0193236714975846
122.0,2006,3,715,-10.95890410958904
122.0,2007,0,715,0.0
122.0,2007,1,708,-0.9790209790209791
122.0,2007,2,658,-7.062146892655368
122.0,2007,3,662,0.60790273556231
122.0,2008,0,758,14.501510574018129
122.0,2008,1,993,31.00263852242744
122.0,2008,2,770,-22.457200402819737
122.0,2008,3,828,7.532467532467532
122.0,2009,0,762,-7.971014492753622
122.0,2009,1,703,-7.742782152230972
122.0,2009,2,655,-6.827880512091039
122.0,2009,3,693,5.801526717557252
122.0,2010,0,695,0.2886002886002886
122.0,2010,1,811,16.69064748201439
122.0,2010,2,700,-13.686806411837239
122.0,2010,3,627,-10.428571428571429
122.0,2011,0,670,6.8580542264752795
122.0,2011,1,863,28.805970149253728
122.0,2011,2,724,-16.10660486674392
122.0,2011,3,657,-9.25414364640884
122.0,2012,0,715,8.82800608828006
122.0,2012,1,692,-3.2167832167832167
122.0,2012,2,786,13.583815028901732
122.0,2012,3,648,-17.557251908396946
122.0,2013,0,649,0.15432098765432098
122.0,2013,1,628,-3.2357473035439135
122.0,2013,2,671,6.8471337579617835
122.0,2013,3,591,-11.922503725782414
122.0,2014,0,575,-2.707275803722504
122.0,2014,1,610,6.086956521739131
122.0,2014,2,605,-0.819672131147541
122.0,2014,3,497,-17.85123966942149
122.0,2015,0,558,12.273641851106639
122.0,2015,1,435,-22.043010752688172
122.0,2015,2,487,11.954022988505747
122.0,2015,3,454,-6.7761806981519515
122.0,2016,0,510,12.334801762114537
122.0,2016,1,565,10.784313725490197
122.0,2016,2,626,10.79646017699115
122.0,2016,3,507,-19.009584664536742
122.0,2017,0,474,-6.508875739644971
122.0,2017,1,488,2.9535864978902953
122.0,2017,2,511,4.713114754098361
122.0,2017,3,503,-1.5655577299412915
122.0,2018,0,495,-1.5904572564612325
122.0,2018,1,500,1.0101010101010102
122.0,2018,2,505,1.0
122.0,2018,3,473,-6.336633663366337
122.0,2019,0,496,4.862579281183932
122.0,2019,1,500,0.8064516129032258
122.0,2019,2,463,-7.3999999999999995
122.0,2019,3,346,-25.26997840172786
122.0,2020,0,358,3.4682080924855487
122.0,2020,1,300,-16.201117318435752
122.0,2020,2,244,-18.666666666666668
122.0,2020,3,307,25.81967213114754
122.0,2021,0,360,17.263843648208468
122.0,2021,1,303,-15.833333333333332
122.0,2021,2,333,9.900990099009901
122.0,2021,3,318,-4.504504504504505
122.0,2022,0,331,4.088050314465408
122.0,2022,1,360,8.761329305135952
122.0,2022,2,351,-2.5
122.0,2022,3,349,-0.5698005698005698
122.0,2023,0,407,16.6189111747851
122.0,2023,1,388,-4.668304668304668
123.0,2006,0,277,
123.0,2006,1,318,14.801444043321299
123.0,2006,2,312,-1.8867924528301887
123.0,2006,3,243,-22.115384615384613
123.0,2007,0,290,19.34156378600823
123.0,2007,1,251,-13.448275862068964
123.0,2007,2,269,7.171314741035857
123.0,2007,3,308,14.49814126394052
123.0,2008,0,343,11.363636363636363
123.0,2008,1,403,17.49271137026239
123.0,2008,2,306,-24.069478908188586
123.0,2008,3,363,18.627450980392158
123.0,2009,0,337,-7.162534435261708
123.0,2009,1,371,10.089020771513352
123.0,2009,2,370,-0.2695417789757413
123.0,2009,3,415,12.162162162162163
123.0,2010,0,386,-6.987951807228916
123.0,2010,1,345,-10.621761658031089
123.0,2010,2,410,18.84057971014493
123.0,2010,3,337,-17.804878048780488
123.0,2011,0,369,9.495548961424333
123.0,2011,1,430,16.53116531165312
123.0,2011,2,338,-21.3953488372093
123.0,2011,3,340,0.591715976331361
123.0,2012,0,428,25.882352941176475
123.0,2012,1,315,-26.401869158878505
123.0,2012,2,320,1.5873015873015872
123.0,2012,3,308,-3.75
123.0,2013,0,362,17.532467532467532
123.0,2013,1,351,-3.0386740331491713
123.0,2013,2,352,0.2849002849002849
123.0,2013,3,406,15.340909090909092
123.0,2014,0,372,-8.374384236453201
123.0,2014,1,452,21.50537634408602
123.0,2014,2,377,-16.5929203539823
123.0,2014,3,337,-10.610079575596817
123.0,2015,0,354,5.044510385756676
123.0,2015,1,357,0.847457627118644
123.0,2015,2,366,2.5210084033613445
123.0,2015,3,347,-5.191256830601093
123.0,2016,0,359,3.45821325648415
123.0,2016,1,408,13.649025069637883
123.0,2016,2,389,-4.6568627450980395
123.0,2016,3,359,-7.712082262210797
